Date,Comment,Sentiment,Platform,Username,Engagement_Count
2025-01-23,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,Instagram,user_retail_977,196
2025-01-23,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_363,98
2025-01-23,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_689,62
2025-01-23,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_441,4
2025-01-23,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_822,21
2025-01-23,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_868,102
2025-01-23,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_576,31
2025-01-24,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_277,100
2025-01-24,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_934,13
2025-01-24,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_153,20
2025-01-24,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_703,13
2025-01-24,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_219,82
2025-01-25,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_257,33
2025-01-25,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_599,183
2025-01-25,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,Instagram,user_retail_355,210
2025-01-25,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_570,1
2025-01-25,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_647,51
2025-01-25,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_772,11
2025-01-25,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,X,user_retail_834,107
2025-01-25,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_808,20
2025-01-26,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_848,283
2025-01-26,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_921,66
2025-01-26,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_893,3
2025-01-26,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_575,73
2025-01-26,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_126,115
2025-01-26,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_380,14
2025-01-26,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,Instagram,user_retail_455,182
2025-01-26,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,TikTok,user_retail_904,14
2025-01-26,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_103,7
2025-01-26,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_214,35
2025-01-26,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_477,63
2025-01-27,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_188,52
2025-01-27,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_760,365
2025-01-27,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,X,user_retail_914,32
2025-01-27,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_916,7
2025-01-27,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_577,0
2025-01-27,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_902,85
2025-01-27,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_253,32
2025-01-27,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_948,34
2025-01-27,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_647,38
2025-01-27,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,TikTok,user_retail_722,154
2025-01-27,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_286,17
2025-01-27,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_316,61
2025-01-28,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_592,47
2025-01-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_476,73
2025-01-28,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_576,1
2025-01-28,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_373,139
2025-01-28,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_488,65
2025-01-28,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_269,231
2025-01-28,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_448,54
2025-01-28,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_576,32
2025-01-28,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_287,32
2025-01-28,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,TikTok,user_retail_501,194
2025-01-28,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_236,10
2025-01-28,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,Instagram,user_retail_185,627
2025-01-28,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_387,61
2025-01-28,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_282,139
2025-01-29,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_539,107
2025-01-29,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_904,77
2025-01-29,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_916,134
2025-01-29,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_769,95
2025-01-29,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_531,0
2025-01-30,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,TikTok,user_retail_325,141
2025-01-30,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,Instagram,user_retail_620,109
2025-01-30,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,TikTok,user_retail_640,558
2025-01-30,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_456,4
2025-01-30,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,X,user_retail_219,354
2025-01-30,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_244,8
2025-01-30,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,TikTok,user_retail_826,548
2025-01-30,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_358,87
2025-01-30,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,Instagram,user_retail_206,58
2025-01-30,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_674,13
2025-01-30,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_252,68
2025-01-30,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,X,user_retail_672,85
2025-01-31,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_357,89
2025-01-31,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,Instagram,user_retail_771,112
2025-01-31,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_925,31
2025-01-31,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_766,359
2025-01-31,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_462,13
2025-01-31,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_267,14
2025-01-31,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,X,user_retail_214,445
2025-01-31,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,YouTube,user_retail_692,25
2025-01-31,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_701,38
2025-01-31,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_958,99
2025-02-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_384,144
2025-02-01,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_558,57
2025-02-01,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_128,1
2025-02-01,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,YouTube,user_retail_775,270
2025-02-01,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_309,102
2025-02-01,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_671,59
2025-02-01,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_963,73
2025-02-01,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_554,38
2025-02-01,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_547,38
2025-02-01,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_766,198
2025-02-01,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,YouTube,user_retail_500,228
2025-02-02,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_370,31
2025-02-02,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_262,1
2025-02-02,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_356,19
2025-02-02,Lewat sini pas lagi jam istirahat kantor aja.,Netral,TikTok,user_retail_183,25
2025-02-02,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_183,53
2025-02-02,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_986,87
2025-02-02,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_847,1
2025-02-03,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_437,32
2025-02-03,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_772,41
2025-02-03,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_790,5
2025-02-03,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_828,98
2025-02-03,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_816,8
2025-02-03,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_771,0
2025-02-03,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_839,40
2025-02-03,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_833,6
2025-02-03,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_927,171
2025-02-03,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_298,49
2025-02-03,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_825,43
2025-02-03,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_704,74
2025-02-04,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_108,137
2025-02-04,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,TikTok,user_retail_527,37
2025-02-04,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_815,102
2025-02-04,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_765,25
2025-02-04,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,X,user_retail_900,107
2025-02-04,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_785,59
2025-02-05,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_210,84
2025-02-05,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_489,84
2025-02-05,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_908,8
2025-02-05,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_111,14
2025-02-05,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_221,19
2025-02-05,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_832,77
2025-02-06,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,TikTok,user_retail_854,234
2025-02-06,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,Instagram,user_retail_625,898
2025-02-06,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_893,324
2025-02-06,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_336,166
2025-02-06,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_839,103
2025-02-06,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_306,14
